number,name,address,bike_stands,available_bike_stands,last_update
1,CHATHAM STREET,Chatham Street,29,26,1474010000000
1,CHATHAM STREET,Chatham Street,29,24,1474010000000
1,CHATHAM STREET,Chatham Street,29,19,1474010000000
1,CHATHAM STREET,Chatham Street,29,18,1474010000000
1,CHATHAM STREET,Chatham Street,29,18,1474010000000
1,CHATHAM STREET,Chatham Street,29,16,1474010000000
1,CHATHAM STREET,Chatham Street,29,13,1474010000000
1,CHATHAM STREET,Chatham Street,29,8,1474010000000
1,CHATHAM STREET,Chatham Street,29,8,1474010000000
1,CHATHAM STREET,Chatham Street,29,6,1474010000000
1,CHATHAM STREET,Chatham Street,29,2,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,6,1474010000000
1,CHATHAM STREET,Chatham Street,29,14,1474010000000
1,CHATHAM STREET,Chatham Street,29,13,1474010000000
1,CHATHAM STREET,Chatham Street,29,12,1474010000000
1,CHATHAM STREET,Chatham Street,29,12,1474010000000
1,CHATHAM STREET,Chatham Street,29,15,1474010000000
1,CHATHAM STREET,Chatham Street,29,14,1474010000000
1,CHATHAM STREET,Chatham Street,29,14,1474010000000
1,CHATHAM STREET,Chatham Street,29,13,1474010000000
1,CHATHAM STREET,Chatham Street,29,7,1474010000000
1,CHATHAM STREET,Chatham Street,29,5,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,2,1474010000000
1,CHATHAM STREET,Chatham Street,29,2,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474010000000
1,CHATHAM STREET,Chatham Street,29,2,1474010000000
1,CHATHAM STREET,Chatham Street,29,1,1474010000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,17,1474020000000
1,CHATHAM STREET,Chatham Street,29,17,1474020000000
1,CHATHAM STREET,Chatham Street,29,18,1474020000000
1,CHATHAM STREET,Chatham Street,29,17,1474020000000
1,CHATHAM STREET,Chatham Street,29,15,1474020000000
1,CHATHAM STREET,Chatham Street,29,15,1474020000000
1,CHATHAM STREET,Chatham Street,29,16,1474020000000
1,CHATHAM STREET,Chatham Street,29,17,1474020000000
1,CHATHAM STREET,Chatham Street,29,17,1474020000000
1,CHATHAM STREET,Chatham Street,29,15,1474020000000
1,CHATHAM STREET,Chatham Street,29,15,1474020000000
1,CHATHAM STREET,Chatham Street,29,12,1474020000000
1,CHATHAM STREET,Chatham Street,29,8,1474020000000
1,CHATHAM STREET,Chatham Street,29,6,1474020000000
1,CHATHAM STREET,Chatham Street,29,5,1474020000000
1,CHATHAM STREET,Chatham Street,29,4,1474020000000
1,CHATHAM STREET,Chatham Street,29,2,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,2,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,2,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,1,1474020000000
1,CHATHAM STREET,Chatham Street,29,2,1474020000000
1,CHATHAM STREET,Chatham Street,29,0,1474020000000
1,CHATHAM STREET,Chatham Street,29,2,1474020000000
1,CHATHAM STREET,Chatham Street,29,3,1474020000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,1,1474030000000
1,CHATHAM STREET,Chatham Street,29,1,1474030000000
1,CHATHAM STREET,Chatham Street,29,1,1474030000000
1,CHATHAM STREET,Chatham Street,29,2,1474030000000
1,CHATHAM STREET,Chatham Street,29,1,1474030000000
1,CHATHAM STREET,Chatham Street,29,2,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,6,1474030000000
1,CHATHAM STREET,Chatham Street,29,6,1474030000000
1,CHATHAM STREET,Chatham Street,29,5,1474030000000
1,CHATHAM STREET,Chatham Street,29,4,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,1,1474030000000
1,CHATHAM STREET,Chatham Street,29,2,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,4,1474030000000
1,CHATHAM STREET,Chatham Street,29,3,1474030000000
1,CHATHAM STREET,Chatham Street,29,4,1474030000000
1,CHATHAM STREET,Chatham Street,29,2,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474030000000
1,CHATHAM STREET,Chatham Street,29,2,1474030000000
1,CHATHAM STREET,Chatham Street,29,0,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,4,1474040000000
1,CHATHAM STREET,Chatham Street,29,4,1474040000000
1,CHATHAM STREET,Chatham Street,29,5,1474040000000
1,CHATHAM STREET,Chatham Street,29,7,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,2,1474040000000
1,CHATHAM STREET,Chatham Street,29,2,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,7,1474040000000
1,CHATHAM STREET,Chatham Street,29,8,1474040000000
1,CHATHAM STREET,Chatham Street,29,7,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,1,1474040000000
1,CHATHAM STREET,Chatham Street,29,1,1474040000000
1,CHATHAM STREET,Chatham Street,29,2,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,5,1474040000000
1,CHATHAM STREET,Chatham Street,29,5,1474040000000
1,CHATHAM STREET,Chatham Street,29,3,1474040000000
1,CHATHAM STREET,Chatham Street,29,4,1474040000000
1,CHATHAM STREET,Chatham Street,29,8,1474040000000
1,CHATHAM STREET,Chatham Street,29,9,1474040000000
1,CHATHAM STREET,Chatham Street,29,15,1474040000000
1,CHATHAM STREET,Chatham Street,29,17,1474040000000
1,CHATHAM STREET,Chatham Street,29,16,1474040000000
1,CHATHAM STREET,Chatham Street,29,14,1474040000000
1,CHATHAM STREET,Chatham Street,29,15,1474040000000
1,CHATHAM STREET,Chatham Street,29,18,1474040000000
1,CHATHAM STREET,Chatham Street,29,18,1474040000000
1,CHATHAM STREET,Chatham Street,29,16,1474040000000
1,CHATHAM STREET,Chatham Street,29,18,1474050000000
1,CHATHAM STREET,Chatham Street,29,20,1474050000000
1,CHATHAM STREET,Chatham Street,29,17,1474050000000
1,CHATHAM STREET,Chatham Street,29,14,1474050000000
1,CHATHAM STREET,Chatham Street,29,9,1474050000000
1,CHATHAM STREET,Chatham Street,29,10,1474050000000
1,CHATHAM STREET,Chatham Street,29,7,1474050000000
1,CHATHAM STREET,Chatham Street,29,4,1474050000000
1,CHATHAM STREET,Chatham Street,29,5,1474050000000
1,CHATHAM STREET,Chatham Street,29,4,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,1,1474050000000
1,CHATHAM STREET,Chatham Street,29,1,1474050000000
1,CHATHAM STREET,Chatham Street,29,1,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,1,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,1,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,2,1474050000000
1,CHATHAM STREET,Chatham Street,29,4,1474050000000
1,CHATHAM STREET,Chatham Street,29,6,1474050000000
1,CHATHAM STREET,Chatham Street,29,5,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,0,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474050000000
1,CHATHAM STREET,Chatham Street,29,3,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,3,1474060000000
1,CHATHAM STREET,Chatham Street,29,4,1474060000000
1,CHATHAM STREET,Chatham Street,29,1,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,3,1474060000000
1,CHATHAM STREET,Chatham Street,29,0,1474060000000
1,CHATHAM STREET,Chatham Street,29,1,1474060000000
1,CHATHAM STREET,Chatham Street,29,0,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,1,1474060000000
1,CHATHAM STREET,Chatham Street,29,1,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,2,1474060000000
1,CHATHAM STREET,Chatham Street,29,8,1474060000000
1,CHATHAM STREET,Chatham Street,29,11,1474060000000
1,CHATHAM STREET,Chatham Street,29,12,1474060000000
1,CHATHAM STREET,Chatham Street,29,14,1474060000000
1,CHATHAM STREET,Chatham Street,29,13,1474060000000
1,CHATHAM STREET,Chatham Street,29,13,1474060000000
1,CHATHAM STREET,Chatham Street,29,15,1474060000000
1,CHATHAM STREET,Chatham Street,29,16,1474060000000
1,CHATHAM STREET,Chatham Street,29,17,1474060000000
1,CHATHAM STREET,Chatham Street,29,19,1474060000000
1,CHATHAM STREET,Chatham Street,29,19,1474060000000
1,CHATHAM STREET,Chatham Street,29,20,1474060000000
1,CHATHAM STREET,Chatham Street,29,25,1474070000000
1,CHATHAM STREET,Chatham Street,29,27,1474070000000
1,CHATHAM STREET,Chatham Street,29,29,1474070000000
1,CHATHAM STREET,Chatham Street,29,29,1474070000000
1,CHATHAM STREET,Chatham Street,29,29,1474070000000
1,CHATHAM STREET,Chatham Street,29,29,1474070000000
1,CHATHAM STREET,Chatham Street,29,29,1474580000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474590000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,29,1474600000000
1,CHATHAM STREET,Chatham Street,29,28,1474600000000
1,CHATHAM STREET,Chatham Street,29,27,1474600000000
1,CHATHAM STREET,Chatham Street,29,27,1474600000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,29,1474610000000
1,CHATHAM STREET,Chatham Street,29,29,1474610000000
1,CHATHAM STREET,Chatham Street,29,29,1474610000000
1,CHATHAM STREET,Chatham Street,29,28,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,25,1474610000000
1,CHATHAM STREET,Chatham Street,29,23,1474610000000
1,CHATHAM STREET,Chatham Street,29,25,1474610000000
1,CHATHAM STREET,Chatham Street,29,23,1474610000000
1,CHATHAM STREET,Chatham Street,29,23,1474610000000
1,CHATHAM STREET,Chatham Street,29,22,1474610000000
1,CHATHAM STREET,Chatham Street,29,21,1474610000000
1,CHATHAM STREET,Chatham Street,29,27,1474610000000
1,CHATHAM STREET,Chatham Street,29,26,1474610000000
1,CHATHAM STREET,Chatham Street,29,26,1474610000000
1,CHATHAM STREET,Chatham Street,29,24,1474610000000
1,CHATHAM STREET,Chatham Street,29,19,1474610000000
1,CHATHAM STREET,Chatham Street,29,14,1474610000000
1,CHATHAM STREET,Chatham Street,29,10,1474610000000
1,CHATHAM STREET,Chatham Street,29,10,1474610000000
1,CHATHAM STREET,Chatham Street,29,7,1474610000000
1,CHATHAM STREET,Chatham Street,29,6,1474610000000
1,CHATHAM STREET,Chatham Street,29,2,1474610000000
1,CHATHAM STREET,Chatham Street,29,0,1474610000000
1,CHATHAM STREET,Chatham Street,29,0,1474610000000
1,CHATHAM STREET,Chatham Street,29,0,1474610000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,3,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474620000000
1,CHATHAM STREET,Chatham Street,29,0,1474620000000
1,CHATHAM STREET,Chatham Street,29,2,1474620000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,1,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,8,1474630000000
1,CHATHAM STREET,Chatham Street,29,7,1474630000000
1,CHATHAM STREET,Chatham Street,29,2,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,0,1474630000000
1,CHATHAM STREET,Chatham Street,29,2,1474630000000
1,CHATHAM STREET,Chatham Street,29,2,1474630000000
1,CHATHAM STREET,Chatham Street,29,4,1474640000000
1,CHATHAM STREET,Chatham Street,29,6,1474640000000
1,CHATHAM STREET,Chatham Street,29,8,1474640000000
1,CHATHAM STREET,Chatham Street,29,10,1474640000000
